disc_loss,gen_loss
,2.712890625
,2.8506879806518555
,2.7319154739379883
,2.8004651069641113
,3.022490978240967
,2.818251371383667
,2.915679693222046
,2.9752511978149414
,2.8222317695617676
,3.042856216430664
,3.0935449600219727
,2.8739328384399414
,2.7783753871917725
,2.6711974143981934
,3.0268750190734863
,2.9122025966644287
,2.841564178466797
,2.8093385696411133
,3.0252366065979004
,2.86503529548645
